did,followers_count,valid_post_count,total_likes,total_reposts,total_replies,mean_X,avg_jump_size,lambda,duration_days,post_count
did:plc:lx246f6c4ottzdkahofqznac,56,120,116,15,23,2.802239140735523,2.283333333333333,0.8104651092736911,177.30738241897964,163
did:plc:ks5nzbqrlcecp72mvoh7pdly,2587,101,309,24,39,6.808325378937568,4.683168316831683,0.6839061339310832,176.8872228240746,363
did:plc:u2lai4boz7web324xezhzvcu,174,105,341,52,29,5.271687760273591,5.019047619047619,0.7094070354490101,176.60798783565008,153
did:plc:lev5ukhiq2mh7fi5yxj2nfbr,44,24,27,0,5,0.58085317015674,2.3333333333333335,0.1638220151806963,174.52970770833392,34
did:plc:ouz4ny6zc6k7dprt5naikq22,1572,21,52,0,3,2.464002301806678,3.619047619047619,0.14170213734656048,176.18158034722288,228
did:plc:73ocuqihgx6x3m2kibf5muze,187,93,106,18,9,2.6457732348116747,2.4301075268817205,0.6039527312732887,177.89982459490773,168
did:plc:n4tqc3pynxhdtmlsrkx5sxwb,19,258,53,3,72,4.7418763330290155,1.496124031007752,1.7556059442870575,176.30507685185032,390
did:plc:a3kekoviieib7m7xher4zwc5,240,465,1999,107,190,27.359468679365797,5.93763440860215,3.085290012129373,178.67116140046053,617
did:plc:2csgcxrv7pthplnnocqynyad,65,104,136,13,28,3.0098903478601695,2.701923076923077,0.7299889602891183,172.30407226851693,187
did:plc:ohlzoarto7w3jqdjql2pmqrf,13,31,7,3,1,0.4294615545451076,1.3548387096774193,0.21242362301754233,175.88689750000006,39
did:plc:fmyl474ckjatjzzigurznefv,231,13,16,2,0,15.91198149428694,2.3846153846153846,0.08759186831298471,178.0275676041676,1743
did:plc:khakktuih7nzeypmiixv6nya,645,163,535,5,71,7.533086546192047,4.748466257668712,1.100853426871666,177.75733270833337,187
did:plc:trru2plo6bilwkebn5yqf3to,1195,137,234,13,28,5.092503021056255,3.0072992700729926,0.921510089457862,177.61200631944394,420
did:plc:yutpekkyyrrcamznhvfojglu,707,19,179,4,5,9.415404400680593,10.894736842105264,0.12751994776109396,178.68923900462963,870
did:plc:grnurxkojmuuwpymd73xxono,27,28,25,0,7,1.6387940667371972,2.142857142857143,0.18704060285818586,178.68879797453957,163
did:plc:n6zgn5kffgpf36nookdirhj2,205,100,55,2,28,1.921134626697395,1.85,0.667989938963769,177.6630734259249,135
did:plc:q575j335p3emtt6cfibrb5vr,2244,44,74,7,27,2.8959528206095153,3.4545454545454546,0.29609196593158393,178.38180494212995,225
did:plc:twkeum2eq436cqymd5bycttt,604,90,119,7,10,4.72144559009487,2.511111111111111,0.605269244026835,178.45110144676158,388
did:plc:raufbedkplo3fwqbvpfojrhh,552,33,91,1,11,2.475063689743359,4.121212121212121,0.20619187939551648,176.79054462962955,176
did:plc:koppj2cfahflbuiu2i2huvqa,588,294,947,30,84,14.448493136048722,4.608843537414966,1.945177887235686,178.60843689814763,455
did:plc:ylxps7tsklr76qhs4c42vxlc,8,3145,75,7,1251,49.4309910898778,1.4238473767885533,21.138951478141255,178.47227253472087,3889
did:plc:cg25vxwxsv22fjlqkd66v5ax,47,1397,45,4,0,13.259797386958518,1.035075161059413,9.37564036456647,178.47173546296304,1462
did:plc:kiapojepjm7uo3idzqtlu4qe,425,107,199,5,41,4.1899567824036215,3.289719626168224,0.7147731945725387,178.6601972685175,215
did:plc:2nu56bazn4emaqj7c3jatj6s,1616,126,186,8,16,3.2303463050888794,2.6666666666666665,0.8446334829965496,178.1493164467591,165
did:plc:yagaz6nbpu7wygeuhiabpkzt,279,13,25,1,6,0.41403971027795,3.4615384615384617,0.08296407202636306,168.7282088541681,15
did:plc:ronc26tqxkn46ued6bjmpczp,716,48,78,0,20,1.5312103345421897,3.0416666666666665,0.3207173912771452,178.47187665509404,89
did:plc:jnwnxp5mugtxnpljdjiygyqi,5074,79,97,38,4,2.166828074775567,2.759493670886076,0.5404654567188655,175.912153287036,103
did:plc:nhetsukhxoriw3rvdcx6vxqp,138,13,6,0,2,9.441512936019173,1.6153846153846154,0.0868952995511536,178.5939959143516,1048
did:plc:omuw4dskgqud4kjkkbl4wr6c,237,12,24,2,4,0.6733928014120056,3.5,0.07833977911721093,175.18732689814988,53
did:plc:jarvfk7wjiwqfvzeyoyqyl7j,2297,87,8865,1504,172,108.60011293448112,122.16091954022988,0.5954028495914009,175.90471228009298,113
did:plc:ghi33pcfijf3ugonohxlksbm,524,113,270,16,53,4.513342807217569,4.0,0.7502573280738326,177.2722909606469,161
did:plc:k72faeoidxwkwsvipsfbui7b,170,271,592,7,98,9.380488311581626,3.5719557195571956,1.821497542382527,178.7488513078706,343
did:plc:ydwmx33sbmmok7gw3ynoquxy,2678,333,353,25,34,11.592021924235931,2.2372372372372373,2.2424372913245603,178.03834769675854,984
did:plc:t5qs7awavcacuj3bfvo5q74g,282,74,99,8,6,3.175603150808593,2.527027027027027,0.49725449701579105,177.8718421990728,251
did:plc:hu3aurfao4p4hguvs2bdeuqk,7657,450,2824,129,289,36.763376243645936,8.204444444444444,3.023008183629833,178.67378405092768,604
did:plc:7gj4uqsabvrusbsl33iwrypb,342,325,833,46,213,14.446499644646627,4.36,2.205708117317334,177.0526335879636,412
did:plc:sim5n3krodd2esvbxvpmlryv,21,89,43,0,0,1.3235869936134206,1.4831460674157304,0.5967662010666636,178.49818914351917,130
did:plc:4lmq3vywr2c2y7idxayjo2ft,115,109,248,7,22,3.2738860776643683,3.541284403669725,0.7396740546511147,175.90194273148145,135
did:plc:hsd434n577bjiuwfnqzyqlei,90,50,49,0,14,1.1382286302389368,2.26,0.33943665191930833,175.9135780671294,74
did:plc:5xilmz2eysyxfwibrectbnwe,938,69,175,5,24,2.734069017551812,3.9565217391304346,0.4771571594592321,174.57120311342456,89
did:plc:hr2pbg575lwlyh4puzqhmjgq,113,9,10,0,4,0.24557258611998584,2.5555555555555554,0.05927412769672791,176.88806765046385,16
did:plc:du5twlo32x254yvtq3qow75z,120,589,1533,437,133,29.5502680610739,4.570458404074703,3.908396313504998,178.55716607638809,1131
did:plc:sfnrcdxhc7lx5g55zrbjnbnb,299,57,349,20,15,4.031109543425617,7.7368421052631575,0.3203759464345988,177.91597850694424,115
did:plc:7hy62lr6h72mxawrzavoudsh,337,203,202,7,50,4.504401536591042,2.2758620689655173,1.3523403809564023,178.6057806018519,252
did:plc:q5oo3mxptbvcam7udll3fb5l,157,181,179,1,3,3.739792682631828,2.0110497237569063,1.2406457277412362,175.88166482638982,317
did:plc:ld7ou3b7ed24uqgviir24cvs,161,193,1175,102,49,15.154801389666792,7.870466321243524,1.325489923388567,175.494977430555,239
did:plc:7kzdk6rlllewcphhgoe72p6p,99,96,194,13,34,3.3991223054444526,3.5104166666666665,0.6442189354773238,178.46819612268496,124
did:plc:ooqjen6b3ruje5qcqarf6ldl,69,82,82,19,6,1.9208599502425354,2.3048780487804876,0.5576899795835125,176.63674127314928,95
did:plc:cxbstfv3rjsupglv6mubf5ab,4,2273,8,2,0,21.677330749769126,1.0043994720633524,15.26479146139433,178.40062550926098,2502
did:plc:5e6lwepym2uneevsns3losgw,23,132,857,153,14,11.318781241327375,8.757575757575758,0.8934861148534449,177.54921814814762,157
did:plc:tpxb7rcipteg6a2jdy3giunl,803,78,224,24,22,3.138367067777827,4.461538461538462,0.5238517962018774,178.5809681134257,132
did:plc:drc657ner5aa3r2lja2xp7dc,649,97,904,147,78,12.876939160253347,12.639175257731958,0.6576712188949981,176.8891903587955,179
did:plc:q7zhzgkizakuacfpmymhmbv3,218,109,414,22,21,8.308872922726259,5.192660550458716,0.7323473396409594,178.47876789351855,441
did:plc:7vnac2qpz3jaudrigoc4ejla,102,76,100,4,18,4.299851417159267,2.6052631578947367,0.505157160871845,178.49060469907468,378
did:plc:go345emzixoywxintrbvfvvk,74,873,1019,11,59,19.365428978716697,2.247422680412371,5.871668624279027,178.6796243055551,1107
did:plc:ri6kzalc4hfwdixgraeaws3w,959,45,45,8,16,1.4251362814251582,2.533333333333333,0.2912040697810771,176.60072281249973,64
did:plc:znj2wuvzhbwk4sf34ze4qdsw,213,18,68,1,2,0.9225079509668206,4.944444444444445,0.11773582883472901,176.7776359027762,26
did:plc:bosybabvnnrs7tl2ylvfhsig,421,363,1053,40,109,16.9014400875391,4.311294765840221,2.459432319000164,177.19282802083427,554
did:plc:2ge4zayn3zqlc7hp3ml6co5o,13,20,12,5,0,0.3718527167246118,1.85,0.13696622459737873,175.88393450231464,25
did:plc:p4v3t5xznqnqsyrmvupau7ca,450,210,220,2,51,4.839632173657337,2.3,1.4200448706222761,176.58749703703654,261
did:plc:mn63udmvza2it5nxtggcyigi,1947,89,94,6,26,2.698924700027243,2.4157303370786516,0.5933772345036971,174.7416973032416,162
did:plc:5l3inwy6odockoivelojcgmh,245,395,4081,341,84,47.95073067696299,12.407594936708861,2.6706327491155815,177.86313821759214,538
did:plc:zljffmg3nb3bf5m4snq6abwg,8599,77,495,162,16,8.040625010089073,9.74025974025974,0.5209943929911157,177.78031422453623,195
did:plc:xbg2lyersbqgnn4yixyw3opn,110,18,14,1,6,1.3780513370225096,2.1666666666666665,0.12269644709429325,173.73630032407465,149
did:plc:lrien4gvufbez7ric5mmk6cg,61,23,88,0,9,0.9216125417459627,5.217391304347826,0.1292140935673848,177.9991591087977,24
did:plc:khayi6nmwlf7runfxfped5tx,175,123,196,14,8,3.5006707743796612,2.772357723577236,0.8200663236865179,178.44854221064736,174
did:plc:wcx2xbtp7vw3h6whrcawi6kj,32,84,177,7,25,2.809394103115047,3.488095238095238,0.5528177268298271,178.58941834490608,117
did:plc:ilv5v34yldlhupx5oyji67sj,620,489,984,84,90,16.15760786101617,3.3680981595092025,3.319954158893061,176.96152023148207,662
did:plc:xbh36dwbaymoihiybrcs3h7o,1080,1199,15423,1322,623,182.7662588528245,15.485404503753127,8.068577770518235,178.5629577314826,1531
did:plc:rfr7kogs43attmm56h4eedir,275,45,59,3,30,1.2180985068783519,3.0444444444444443,0.2715640382653884,178.52408960648157,57
did:plc:eg5hglqybpt3w72xlugaf6jj,631,222,443,28,132,7.996664273620332,3.7162162162162162,1.5102020183747937,176.96060003472147,300
did:plc:q2zqvpi37pinx2rot6kvxvc5,564,162,159,6,3,6.039111592760568,2.037037037037037,1.065667840530945,177.00023317129524,518
did:plc:snccothggpd5abpg4na4u5uj,2,692,6,2,0,6.848031704580773,1.0115606936416186,4.707581050011193,176.14948659722177,883
did:plc:67kclqts2egn4d73bsrpuupv,203,129,186,6,17,3.4010626317316595,2.62015503875969,0.870366878643483,177.86967417824047,172
did:plc:skomh5jve5pu324qywteqmot,22,24,9,6,0,0.623036093016607,1.625,0.1629546897828863,176.08406071759208,58
did:plc:tjbm5iwtc54n5njl2pip5uzb,1525,520,917,24,142,16.223750226468848,3.082692307692308,3.5154183167233906,177.78924129629576,659
did:plc:76kyqs3strmbyv5bpsnrqr3y,72,39,73,1,18,1.4341472111345208,3.358974358974359,0.2773246312516075,170.53699357638757,51
did:plc:zrpfeqxipzn3rgcbvy3dz2ot,490,294,235,19,14,8.599908951297614,1.91156462585034,1.99514424323827,177.18101905092598,680
did:plc:qjqn7izd4manxnhjwkxfvzyg,1303,156,147,15,18,3.556256358689554,2.1538461538461537,1.0333784647459843,177.62275399305477,235
did:plc:xzrwhisgvkvhuf73c6q5ccvw,58,153,117,6,50,3.1779846130561995,2.130718954248366,1.039373575219859,177.06712200231576,193
did:plc:qbyvahjn4fhkkkfri33nvoy6,1973,365,821,101,52,13.078134565247748,3.6684931506849314,2.4535060080488393,178.6398257870365,456
did:plc:67m2wquoq7bmfbx4magp7xxo,1934,70,415,40,17,8.21783645468382,7.742857142857143,0.4691856523183882,178.5791220717601,443
did:plc:nejvmzm7veqebvbqocyrxnya,715,2215,716,114,112,42.20713869946805,1.4252821670428895,14.882999301118895,178.61285817129468,3737
did:plc:mexgkobevjyptvup5kwgss3v,1773,281,511,47,23,19.908601014788573,3.0676156583629894,1.8920628637677468,178.41552375000109,1860
did:plc:7qryajjhe7kwtfgamjjr46bx,204,60,286,4,33,4.162360588371557,6.383333333333334,0.37881829453306703,178.1684877430565,142
did:plc:2gftbhpdvat2qfkh74wfgdrl,144,158,359,6,21,5.215025829457514,3.4430379746835444,1.0547225196762133,177.7491879976872,173
did:plc:hlau37rnqrd6vcrz3nq4e3bg,1877,92,99,7,9,2.10515824211841,2.25,0.6217629295881034,176.98017768518517,187
did:plc:zdg27dhksag5tunub3yfhepv,356,1605,817,36,260,42.54443871321663,1.6934579439252337,10.790725065900483,178.6724565509265,3828
did:plc:wmmtdhcd5ecpyoz3zbm6uzbj,286,23,22,6,4,0.8037907171420726,2.391304347826087,0.14615044336876287,178.0152192939818,82
did:plc:4vs4mudkk2ha5crs3sxxy2vk,127,22,106,2,7,1.403438359916457,6.2272727272727275,0.14962745867041266,175.03167878472144,30
did:plc:aavwevqwj2jnpg6o6vawy26v,3654,287,6543,110,407,73.77488008249115,25.5993031358885,1.9018383863044015,178.17161046296357,368
did:plc:3y7qxxyiryrdfif43a7ninzu,460,27,84,4,7,1.0985269299559477,4.518518518518518,0.16740301310117253,178.01665680555558,34
did:plc:46u45qhhwprexx27x5uugif2,4,192,5,1,4,1.8934643111932214,1.0520833333333333,1.2636312325339567,178.3438836342593,220
did:plc:vy5pgye56ljgjn2gvb3w33bq,828,116,170,5,5,4.856663027909128,2.5517241379310347,0.7873442980782335,176.98942300925927,343
did:plc:b77meme2osbr6hmhmflffofu,28,65,98,0,31,1.9527410628006359,2.9846153846153847,0.425386965548607,178.43270770833448,124
did:plc:hgevk4hpoy6sn2a5s7vnwt2e,219,80,130,34,8,2.528991721651442,3.15,0.5362106558485856,177.8159196296279,100
did:plc:encqdjtskee2npzi7xwgnild,115,65,114,4,12,2.286361167691872,3.0,0.4248409224772308,178.13391375000003,133
did:plc:upw6ugwhmrfhcy4a5tgojoof,395,105,126,3,14,4.7514060358889365,2.361904761904762,0.6781330379580602,178.58008730324053,407
did:plc:gk7bydjrgte2qf66aikq774w,179,46,83,8,11,1.3483454887806707,3.217391304347826,0.28934592759727196,178.46006299768334,59
did:plc:5m3q2amngvyren5tt44ku37t,688,258,534,35,160,9.985499812262827,3.8255813953488373,1.7362549976020194,178.48740214120184,335
did:plc:2m4ldn56zy354qjwdfhnrksy,68,564,54,7,0,6.08062978058812,1.1081560283687943,3.7909171975687763,178.47825859953684,858
did:plc:bnypdvtktja6swvxtesec65r,26,29,26,0,9,0.6418455728523137,2.206896551724138,0.19489463406637897,177.79097741898286,39
did:plc:5necd2znw65uaeaat5ho63xs,11,104,101,10,32,2.4205792733331406,2.375,0.7024134772848133,176.3677609837966,137
did:plc:il3av4tnjtec35ywfnc34zzh,91,87,52,5,4,1.484528580721757,1.7011494252873562,0.5682086083960156,177.67641366898187,104
did:plc:zf44aghclttm2t4x5gnluke7,155,29,255,13,9,6.058441187180502,10.551724137931034,0.19690560586530204,176.9478963541681,446
did:plc:i4critjx54azwv2xm4ivfov7,24,40,39,14,2,2.5866481269205575,2.375,0.259616690382804,178.5554021759276,247
did:plc:dofgq7odvqyinhkvky3up3pt,247,185,233,12,33,4.5594133445508485,2.502702702702703,1.2596354700769423,175.41389283564632,217
did:plc:4k3xobmkbb25oxq5akyplchd,6459,640,835,72,80,16.142570600980292,2.5421875,4.297653161132953,178.57253641203874,778
did:plc:6wjo63rq7vb73j2c4abfh3yh,294,120,220,7,26,4.528943638392075,3.1083333333333334,0.8098147331160374,177.0383940509265,280
did:plc:vnniqx56ndjdkkvpcui54kyr,0,21,16,0,0,0.3620996322062115,1.7619047619047619,0.13893137496112318,176.11295061342693,25
did:plc:z36aori2qnpklrs6k4upo4nz,457,49,935,29,50,10.277825951159391,21.693877551020407,0.33082565450296053,177.314064212963,71
did:plc:tdpb7d55pou2n7s6e2cyomcg,126,253,340,8,40,6.336539631025479,2.533596837944664,1.7015921711040636,178.6147007523146,296
did:plc:pv623wydh2c4sakec2ljjk7t,5,45,4,1,1,0.46093807681530574,1.1333333333333333,0.2798175957126678,176.1123106597226,62
did:plc:zul7eery2al2z4hlydxezgk4,484,258,758,22,140,12.38902826693351,4.565891472868217,1.7475752473800081,177.48045309027864,400
did:plc:4cl6fj53ixvxdorsp436u6zp,44,62,24,9,0,0.941870945383155,1.532258064516129,0.4221484395236877,176.25549583333233,80
did:plc:qos73zckfl5jcl2gph2nfqvd,593,449,2007,7,218,25.799974692272905,5.971046770601336,3.0224974393448236,178.01954564815043,486
did:plc:vg4cgbyk7jhm7wsixr656nzh,776,185,409,13,47,7.787121981729848,3.535135135135135,1.2410078518090775,178.05662668981486,404
did:plc:6ar57tsbtywjmqttttv2dpel,43,455,472,14,90,10.93071446706432,2.265934065934066,3.0546222940795476,178.1757910648154,653
did:plc:i2e3ck22d6y2zd3vmwnagp34,1530,200,211,14,77,5.529958474687432,2.51,1.3463357312625626,178.43726674768385,352
did:plc:vr6dbf5mmkd57lrwkhsjan2y,819,263,1593,31,267,21.596754857220056,8.190114068441064,1.7451880380754607,178.46211050925984,348
did:plc:cx5zdjv4n6kugtayps2wv4lg,216,20,226,34,21,2.826889689309142,15.05,0.13347263360251377,177.8273049305545,56
did:plc:x2rhpgukhdc6a5yi3633c35m,14299,103,13688,581,371,144.36101141701027,143.1359223300971,0.6686217098243232,176.46560118055453,124
did:plc:uist3ilsxckielogqfiushfd,153,463,352,13,57,8.376261811540626,1.9114470842332614,3.1081755199452368,177.8571046180554,531
did:plc:gixejxi2sx7qeyh6ar2jjt7k,69,294,1101,20,35,14.176160054110966,4.931972789115647,1.9757031898820694,178.23723659722066,434
did:plc:mfv6lqsdlogn6577ve555rvo,1644,1919,9669,1011,787,142.8296455570185,6.975508077123502,12.899569604069484,178.10325394675962,4112
did:plc:etn7kwquutujuaf63rcfkth2,2269,11,5,1,0,1.8327311003285403,1.5454545454545454,0.07416012864254133,177.935823449073,259
did:plc:ee4afpbpkp2jy72x4czecwqe,400,58,76,3,21,1.7670400934039416,2.7241379310344827,0.4321781124105107,160.50002689814679,73
did:plc:cjwihk3s5rcwrofrtfxdfqw7,287,606,1908,59,293,28.74423545682824,4.729372937293729,4.052465226064869,178.6163997222235,872
did:plc:2itng4wypgzayrd66lq3356w,42,219,79,2,47,3.4614775958487862,1.5844748858447488,1.4691149346448142,178.42123430555617,262
did:plc:6wx2frnurws6hohonsogicnr,226,41,61,3,10,1.134764427239218,2.8048780487804876,0.26046779896990374,177.90089634259266,57
did:plc:cyvtiqjpilpkwsvkrvwnzsdu,43,6,1,0,0,0.15409827853921332,1.1666666666666667,0.04029306817725116,176.11922504629803,19
did:plc:5q57d4qlilpwylqtd3n4xer4,53,110,192,1,47,3.5754433039392404,3.1818181818181817,0.7671268734258989,172.97474591435105,128
did:plc:atcumqj7gfvmwjcu4yxbwwqy,704,45,44,1,5,0.9536334913874027,2.111111111111111,0.2979386542238891,177.65368453703545,61
did:plc:cvptvoto5gae52jjqidu6kcl,520,33,77,1,11,2.4994508151380765,3.696969696969697,0.2187813566804515,178.64854099536936,204
did:plc:55z73elv23bi34mk2my6wjti,375,220,275,16,24,5.204955358916471,2.4318181818181817,1.469025603610543,178.53050856481272,253
did:plc:xanqeblxfr6di4ejcs7yfzwh,296,1221,2163,90,502,38.55092189643259,3.256347256347256,8.19126082936888,178.4960803587983,1381
did:plc:nhp77wbarh4luw5bdftl7fmh,105,31,30,1,3,5.765932498286094,2.096774193548387,0.20821816442647553,178.68590908564903,599
did:plc:twlhkgcwqgus4uhlwgozegea,1360,259,521,30,70,10.629609783762389,3.3976833976833976,1.757977459113189,177.14768567129693,510
did:plc:i3tr3rrbrt2kdfkaxikd5s3t,17,816,57,0,83,9.402816590255409,1.1715686274509804,5.4951005301242715,178.4421162499984,1038
did:plc:2ewnvp5wsevws2s46w2uovqy,217,148,1014,194,113,14.237892787498783,9.925675675675675,1.0037683413579503,177.2908190509263,296
did:plc:xbkhisyqurppc43irepjhtzp,213,1129,11514,142,839,132.72109760068642,12.067316209034544,7.579764351189133,178.5176394560188,1443
did:plc:qgdwnipcf4mg4u7lqud5oqlt,518,69,270,7,18,10.944701097081166,5.27536231884058,0.46438253687955755,178.56886856481432,956
did:plc:ftqufbt6mihvqpdbymme4zaa,99,244,385,3,97,8.807315436147508,2.987704918032787,1.6461160290050842,177.76141953703706,517
did:plc:z4cp7npbj3sj7rstyb2oguzr,204,48,38,1,3,1.4501008278963838,1.875,0.32225370600904246,178.63982230323884,140
did:plc:tvvvlui6lfxim4udn6azn3bz,703,83,3943,187,47,43.13529759453866,51.325301204819276,0.565399791831848,176.02743335647992,99
did:plc:d5no7mzcctmirl4njuldm55s,5,71,14,0,11,0.977188365399579,1.352112676056338,0.4694549884328945,178.36289753472363,86
did:plc:rymp6q37j5hun5anyp4zxwgn,208,114,404,29,47,5.881099408192529,5.2105263157894735,0.7582077423956344,177.9148165277778,177
did:plc:nbjeekwwmlp2y7t7suuxspdu,99,846,2354,8,507,35.43328072791033,4.391252955082742,5.6788494446043085,178.5282840162019,1060
did:plc:gwhkonjh2iyass5mv74jrv6m,549,201,374,7,25,7.309574967553444,3.0199004975124377,1.3546449398650406,177.77526791666668,405
did:plc:oemq63my3heqjd6yuku4vjb4,3837,144,284,67,18,4.941028129621944,3.5625,0.9610964917015568,178.47285009259426,167
did:plc:uud6b6xolfc6dz37744i3owv,11,56,39,3,7,1.1304087975826682,1.875,0.37325258154853597,176.37740096064906,94
did:plc:7kxrfo7nx6xtdphpfcn4vnlh,27,139,223,20,14,3.9011904359222767,2.8489208633093526,0.9092139574147308,177.3277655787021,185
did:plc:y3cxbcm7lqguyzf654z3lozc,106,162,309,77,80,6.306551433493031,3.876543209876543,1.0855569423670575,177.29391366898184,401
did:plc:aae75zicftn72wtwbptbp53j,86,274,472,18,106,8.856151690960493,3.1751824817518246,1.8413124532751919,178.65483274305583,344
did:plc:zb46mmtqhpaqaxulgzup6yt6,1,96,0,0,1,0.8969803875140838,1.0104166666666667,0.6259839751173946,177.2901092939824,143
did:plc:pjmxljato5nmilksxh5pz67a,320,97,104,3,7,3.920621417053709,2.1752577319587627,0.6604673745789003,176.8318014814815,366
did:plc:fz36me3uucijnob3mluty3kv,368,49,48,1,20,1.2434920556570261,2.4081632653061225,0.32837675143730466,177.83742993055395,71
did:plc:532wryoexndn23cp6hcvt24y,190,137,52,6,27,5.824450783307031,1.6204379562043796,0.9136193721907921,177.89477824073975,582
did:plc:s5ysvanqzyqwhnmruqqdx44f,412,209,127,13,10,3.512766944906354,1.7177033492822966,1.3890697943181374,178.37919265046165,314
did:plc:mcl3cpy774kokd75a2dqgzae,466,93,1097,42,65,13.8024126923573,13.946236559139784,0.6227894552768894,178.2316405787043,253
did:plc:lcyvc4lidavsbwz4qrgjvxy4,112,110,218,4,23,6.4262178150839455,3.227272727272727,0.7420754084527819,178.0654484143522,484
